date,n_obs,mse_candidate,mse_baseline,loss_diff,Candidate,Baseline,Comparison
2025-09-11,3047,0.860395226016882,1.0781750048796366,0.2177797788627545,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-12,3048,0.6148370480533145,0.9211921008095905,0.306355052756276,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-15,3047,1.27295485556277,1.4331000698552134,0.16014521429244324,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-16,3048,0.8458468047254272,0.9837588805420557,0.1379120758166287,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-17,3047,0.7399912624236658,1.0210205979891098,0.281029335565444,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-18,3048,0.6858881350198041,1.0354573758287244,0.3495692408089205,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-19,3048,1.2973646857854997,1.46943069733857,0.17206601155307033,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-22,3048,1.249442377101913,1.5287012833206532,0.27925890621874033,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-23,3048,0.9119811472921563,1.2390437984222786,0.32706265113012234,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-24,3048,0.9579281514631806,1.3463438702731492,0.3884157188099686,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-25,3047,0.9710495112001071,1.1631621117756836,0.19211260057557653,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-26,3047,0.8002219171803595,0.9422154847938388,0.1419935676134793,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-29,3045,1.1797558611597814,1.2183103820928685,0.03855452093308693,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-30,3045,1.112288599183838,1.286024037723455,0.1737354385396171,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-09,3043,2.294120639037813,2.4073288563401465,0.11320821730233374,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-10,3043,0.8562774619291978,1.179219958925379,0.3229424969961811,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-13,3045,12.690253436105008,13.400986754350132,0.7107333182451235,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-14,3045,1.468342497778281,1.844709837139173,0.376367339360892,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-15,3045,1.0454393404454998,1.2060448179851306,0.16060547753963086,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-16,3047,1.0234496226989238,1.2680933330029902,0.2446437103040664,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-17,3049,0.9195147590450606,1.0533958581907763,0.13388109914571564,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-20,3049,2.4821400286640083,2.151891451143664,-0.33024857752034403,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-21,3048,1.1378079132491363,1.1794215144524927,0.04161360120335636,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-22,3048,1.3624689754182975,1.7423833390766368,0.37991436365833936,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-23,3050,1.2723179230200505,1.5112331686204292,0.23891524560037852,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-24,3050,1.199165045584591,1.3067761408119498,0.10761109522735894,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-27,3051,1.5936934849540856,1.8163661849162978,0.22267269996221223,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-28,3050,1.012401219969117,1.2623832354353752,0.24998201546625815,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-29,3052,1.0937649355536059,1.3067097732074446,0.21294483765383887,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-30,3052,1.273925231369766,1.432116489145673,0.15819125777590703,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-10-31,3052,1.6305818478457488,1.6771671647919697,0.04658531694622105,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-03,3052,1.1932280437475709,1.500891789445767,0.3076637456981962,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-04,3051,0.7519614410809411,1.0457010278321373,0.29373958675119616,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-05,3050,1.437172293479386,1.9586891106826723,0.5215168172032864,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-06,3050,0.9650375480319575,1.336397950226107,0.3713604021941494,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-07,3050,0.9983860335802826,1.0641583014282319,0.06577226784794943,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-10,3054,1.1437117227202018,1.457840120040284,0.3141283973200821,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-11,3054,0.8984446675625537,1.0458225298006685,0.1473778622381147,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-12,3055,0.7413189918976228,1.2396525056639096,0.49833351376628676,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-13,3055,0.7753513780443997,1.0941722765071675,0.31882089846276784,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-14,3055,1.193199413211141,1.4535905683942882,0.26039115518314704,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-11-17,3054,1.7414543838886165,2.1045670521201147,0.36311266823149807,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-02,2964,1.062403222589821,1.342101085070732,0.27969786248091105,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-03,2964,1.2248536812191684,1.424030008635741,0.19917632741657237,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-06,2964,1.704099117566224,2.5375876477187767,0.8334885301525525,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-07,2964,1.1549641056615068,1.9933955733301372,0.8384314676686303,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-08,2965,0.9519194993344611,1.324452088468987,0.372532589134526,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-09,2966,0.9739371766808856,1.463687692596596,0.48975051591571045,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-10,2965,0.9800710319472788,1.2885119270069771,0.30844089505969835,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-13,2966,2.42117061516626,3.452110051103982,1.0309394359377217,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-14,2969,1.4133801847105887,1.809859809028074,0.39647962431748507,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-15,2970,0.8943512678604977,1.5400720486830048,0.6457207808225072,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-16,2971,1.2346171940899484,1.5158373716328766,0.2812201775429283,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-17,2972,1.1206161371502368,1.4443807655258918,0.3237646283756549,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-20,2971,1.8841029040553547,2.276627116457502,0.3925242124021471,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-21,2972,1.2868138734219867,1.6805122137061548,0.3936983402841681,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-22,2973,1.064232109001167,1.5180588433209214,0.45382673431975445,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-23,2974,1.8907558895644325,2.053087702425432,0.16233181286099962,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-24,2975,1.0466081583799118,1.4582835406830454,0.41167538230313344,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-01-27,2975,1.8647503865924906,2.133014838147105,0.2682644515546145,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-05,2976,2.452827441962479,2.7357352214982504,0.28290777953577095,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-06,2975,0.6122315252644805,1.041521771021089,0.42929024575660846,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-07,2975,0.6947625433013584,1.1399395629517592,0.44517701965040096,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-10,2975,1.2870123367372113,1.4055483153515207,0.11853597861430952,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-11,2974,0.6463180370431393,1.0504271439964485,0.40410910695330904,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-12,2974,0.9595305469357055,1.1380229852637975,0.17849243832809203,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-13,2974,0.6684775996993173,1.0862932787103896,0.4178156790110724,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-14,2973,0.9174681020641703,1.1718177346332717,0.2543496325691013,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-17,2974,1.9781387772115617,2.3682957641953744,0.39015698698381257,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-18,2974,0.8270152103275074,1.303095900062154,0.4760806897346466,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-19,2974,0.9101076885863977,1.1987581885554035,0.2886504999690057,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-20,2974,0.8964151009518097,1.3036113109235765,0.40719620997176675,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-21,2974,1.1960088612056545,1.5139241701666675,0.31791530896101305,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-24,2973,1.4195231957112542,1.822094490235539,0.402571294524285,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-25,2971,1.9047542651123228,2.566941314711956,0.6621870495996335,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-26,2971,0.9309647437382046,1.1993518641096181,0.26838712037141355,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-27,2971,0.8702037204511363,1.204412246944366,0.3342085264932297,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-02-28,2972,1.017791151976358,1.3500876342800234,0.33229648230366543,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-03,2971,1.3008606849860274,1.438054512142511,0.13719382715648368,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-04,2972,1.0500304124600843,1.6300040032828682,0.5799735908227839,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-05,2973,0.8144256347194341,0.9644010558339094,0.1499754211144753,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-06,2973,1.0241997795240105,1.1881406850074618,0.16394090548345142,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-07,2974,0.8070355864748845,1.077528142250504,0.2704925557756196,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-10,2974,1.4301318426752028,1.5806784714595787,0.15054662878437602,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-11,2974,1.8194621920864904,1.955888778973706,0.13642658688721584,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-12,2975,1.0438664828543402,1.337609011241567,0.293742528387227,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-13,2975,0.7164516649209652,0.8690412071205839,0.15258954219961862,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-14,2975,1.2534469895002605,1.5865142408541084,0.3330672513538477,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-17,2975,1.189190769097475,1.5847308894865264,0.39554012038905134,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-18,2976,0.8547615988142205,1.0547366367804665,0.19997503796624583,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-19,2973,0.6771146326619392,0.9726031450862964,0.2954885124243572,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-20,2973,0.7000958998720102,0.8595386324599334,0.15944273258792332,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-21,2974,1.0844404843576063,1.5538689026234098,0.46942841826580334,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-24,2975,0.8998967410035855,1.4651092335769702,0.5652124925733847,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-25,2975,0.8365915631530648,1.3431602097318331,0.5065686465787682,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-26,2975,1.0081930067195444,1.455058860367425,0.4468658536478808,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-27,2975,0.9433119895865061,1.251649501747469,0.3083375121609629,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-28,2974,0.9394782995494935,1.2391492930546733,0.29967099350517973,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-03-31,2975,1.7631870060442638,2.2366912409474935,0.47350423490322935,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-01,2975,1.0693288013516624,1.431213926113501,0.3618851247618388,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-02,2976,0.8960110887444314,1.1898836258434795,0.293872537099048,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-03,2976,1.9866451593988799,2.345932674619844,0.35928751522096375,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-07,2976,34.240409091716046,34.913181170045355,0.6727720783293131,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-08,2976,5.852385891606118,9.35520070225257,3.5028148106464543,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-09,2979,3.145967045861545,5.2620640053382335,2.116096959476689,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-10,2980,6.0888136205600825,6.7656791246155805,0.6768655040554982,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-11,2980,1.4862917565941982,1.9496185888644308,0.46332683227023286,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-14,2979,3.1525791692667147,3.7022171499220655,0.5496379806553505,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-15,2980,1.2927215079376815,1.425616652639446,0.13289514470176486,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-16,2983,1.3289439334940982,1.6321098983991649,0.3031659649050665,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-17,2983,1.0251948612276753,1.2521931803637418,0.22699831913606636,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-18,2982,0.8075374946856971,1.0828517432616365,0.27531424857593917,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-21,2983,1.1602651908159682,1.43193938219825,0.27167419138228166,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-22,2982,1.2063943575089524,1.609038238141964,0.40264388063301143,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-23,2982,1.6328384721238889,2.023150897408057,0.39031242528416815,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-24,2981,1.1304993403074666,1.4732985560006213,0.3427992156931547,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-25,2985,1.6649949918769407,2.009422016090222,0.34442702421328125,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-28,2985,2.3031040297980576,2.675841586777633,0.3727375569795752,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-29,2985,2.3026234564970403,2.751456461710357,0.44883300521331704,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-04-30,2978,1.795958193527706,2.0188656721961853,0.22290747866847932,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-06,2982,1.5559852007429043,1.835239725318125,0.27925452457522054,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-07,2983,2.187601069064075,2.607853760233636,0.4202526911695611,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-08,2984,0.8551591902305182,1.1642325184089863,0.3090733281784681,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-09,2984,0.8385159634212995,1.0007969398518304,0.16228097643053094,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-12,2984,1.6613509523902183,1.7153135656519327,0.05396261326171451,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-13,2983,1.3828306961521581,1.6125702587652044,0.22973956261304607,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-14,2983,0.7943258198747363,0.9477476568223874,0.15342183694765113,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-15,2983,0.6765993543540674,0.9536084273724096,0.27700907301834204,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-16,2982,1.849407730110633,2.2733681100245153,0.42396037991388247,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-19,2978,1.5230435534472437,1.7516438256361744,0.22860027218893084,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-20,2984,1.4431256491992412,1.9781270327285663,0.535001383529325,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-21,2982,0.7158069293528496,1.2744587184356866,0.558651789082837,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-22,2982,1.642813190517752,1.9961156166281298,0.3533024261103779,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-23,2983,0.8377029061668626,1.1893198528027504,0.3516169466358877,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-26,2982,0.858329246808083,1.0940206176350034,0.23569137082692046,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-27,2981,0.926218881888388,1.1664973847123712,0.24027850282398322,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-28,2980,1.2027897168891983,1.5152051480448157,0.3124154311556171,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-29,2981,2.0812607937404253,2.430513067722548,0.34925227398212305,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-05-30,2983,2.3266892393960106,2.659364262013301,0.3326750226172902,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-03,2977,1.4213028406710324,1.9572526912322001,0.5359498505611678,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-04,2981,2.1366987877600487,2.3549819531607095,0.21828316540066056,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-05,2981,1.0982337557865198,1.4302590679873284,0.33202531220080855,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-06,2982,1.9339536820079857,2.115205453052238,0.18125177104425266,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-09,2981,2.1932693883101058,2.302605325097674,0.1093359367875676,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-10,2983,1.1230110849714816,1.4137146179627142,0.29070353299123264,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-11,2984,1.343623422374153,1.6346738383406005,0.29105041596644765,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-12,2983,1.7890566738010727,2.2092930206563035,0.42023634685523087,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-13,2985,2.0181608425480086,2.3805798608010664,0.3624190182530576,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-16,2986,1.0920988100659719,1.3340537672167168,0.24195495715074497,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-17,2989,1.0634382972236132,1.2614070276556348,0.19796873043202176,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-18,2989,0.9844196460109681,1.2447239714385188,0.26030432542755066,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-19,2989,1.2993680682866449,1.529775047714551,0.23040697942790597,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-20,2989,1.0505308930433979,1.321152812682349,0.27062191963895127,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-23,2988,2.411127633640567,2.703399998330037,0.2922723646894698,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-24,2989,2.2702264440271187,2.4522843794788236,0.1820579354517046,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-25,2989,0.853079366882502,1.4127556808582264,0.5596763139757245,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-26,2989,1.7424005625057595,2.144795326090619,0.4023947635848598,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-27,2987,1.5099607237395927,1.7052199227007148,0.19525919896112234,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-06-30,2987,1.083444226696238,1.181350607931051,0.09790638123481295,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-01,2987,0.6164187115845093,1.0328000707185772,0.4163813591340677,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-02,2988,0.9979115276227015,1.3802504767887342,0.38233894916603256,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-03,2988,0.9691007948121418,1.3329773348552323,0.3638765400430903,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-04,2988,0.9901041660534469,1.1592665091957286,0.16916234314228168,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-07,2989,1.6202839675558705,1.8156746926990759,0.19539072514320563,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-08,2985,0.7600734522004512,0.9854151351090248,0.2253416829085736,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-09,2987,1.332754002944639,1.5302878090926932,0.1975338061480543,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-10,2988,1.0420230012211966,1.316352810372696,0.2743298091514993,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-11,2989,1.4045772443705251,1.6267170206840613,0.2221397763135361,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-14,2988,1.25899580049724,1.5763256358976534,0.3173298354004133,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-15,2988,1.874105504679231,2.0596077194223743,0.1855022147431433,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-16,2987,0.5362913876382729,0.8755474127827165,0.3392560251444437,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-17,2988,0.6896539981069808,0.9074333790079253,0.21777938090094456,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-18,2988,0.7199788111416446,0.8761600274634378,0.1561812163217932,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-21,2989,2.411345435065917,2.5112558404911938,0.09991040542527696,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-22,2986,1.0741458391099385,2.051494574221408,0.9773487351114696,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-23,2988,1.299786769660016,2.458734404259345,1.1589476345993288,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-24,2988,0.9018943067041192,1.1975555244151859,0.29566121771106674,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-25,2988,0.905899689530483,1.1097717119306476,0.20387202240016455,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-28,2988,0.9720841620213122,1.1949584685378125,0.22287430651650023,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-29,2993,2.447848733837098,2.568086698643182,0.12023796480608445,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-30,2993,0.6374865686700969,0.863012501344675,0.22552593267457813,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-07-31,2993,0.9698845664432252,1.3923353731770813,0.4224508067338562,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-08-01,2993,0.7159328612413111,0.9365687155701226,0.22063585432881147,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-08-04,2991,0.8982970404838272,1.247898693522358,0.34960165303853075,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
2025-08-05,2991,0.6036672720266684,0.935973284908155,0.33230601288148665,Proposed Graph-2,GCN-LSTM,Proposed Graph-2 vs GCN-LSTM
